201801:201802;3934.2D;1;2;1;1;info02;1528471370504;click;questionario.html#;Q:1:H:1-76:E;input;22;427
201801:201802;3934.2D;1;2;1;1;info02;1528471381653;click;questionario.html#;Q:43:H:9-90:E;input;36;564
201801:201802;3934.2D;1;2;1;1;info02;1528471391009;click;questionario.html#;Q:37:H:8-86:A;input;31;393
201801:201802;3934.2D;1;2;1;1;info02;1528471422518;click;questionario.html#;Q:43:H:9-90:B;input;32;235
