201801:201802;3934.2D;1;2;1;1;2017139340250;1528462400341;click;questionario.html#;Q:1:H:1-76:B;input;219;767
201801:201802;3934.2D;1;2;1;1;2017139340250;1528462503342;click;questionario.html#;Q:2:H:1-84:D;input;225;202
201801:201802;3934.2D;1;2;1;1;2017139340250;1528462711990;click;questionario.html#;Q:3:H:1-84:B;input;224;429
201801:201802;3934.2D;1;2;1;1;2017139340250;1528463051486;click;questionario.html#;Q:4:H:1-84:E;input;225;853
201801:201802;3934.2D;1;2;1;1;2017139340250;1528463294583;click;questionario.html#;Q:5:H:1-17:B;input;222;437
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464061090;click;questionario.html#;Q:5:H:1-17:C;input;223;464
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464093721;click;questionario.html#;Q:5:H:1-17:C;input;221;458
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464095953;click;questionario.html#;Q:6:H:1-17:E;input;224;570
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464098993;click;questionario.html#;Q:7:H:1-17:C;input;221;396
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464110849;click;questionario.html#;Q:8:H:1-17:A;input;222;758
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464126598;click;questionario.html#;Q:6:H:1-17:E;input;219;561
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464131185;click;questionario.html#;Q:7:H:1-17:D;input;223;445
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464132177;click;questionario.html#;Q:7:H:1-17:C;input;223;401
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464132579;click;questionario.html#;Q:7:H:1-17:C;input;223;401
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464135340;click;questionario.html#;Q:8:H:1-17:A;input;217;661
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464135563;click;questionario.html#;Q:8:H:1-17:A;input;217;661
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464147779;click;questionario.html#;Q:8:H:1-17:A;input;220;362
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464147988;click;questionario.html#;Q:8:H:1-17:A;input;220;362
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464148603;click;questionario.html#;Q:8:H:1-17:A;input;220;362
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464165420;click;questionario.html#;Q:3:H:1-84:C;input;224;454
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464392510;click;questionario.html#;Q:9:H:2-92:A;input;222;440
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464834381;click;questionario.html#;Q:9:H:2-92:A;input;231;507
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464850864;click;questionario.html#;Q:10:H:2-37:C;input;225;569
201801:201802;3934.2D;1;2;1;1;2017139340250;1528464930264;click;questionario.html#;Q:11:H:2-17:D;input;226;609
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465076880;click;questionario.html#;Q:12:H:2-17:C;input;227;567
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465204496;click;questionario.html#;Q:13:H:3-17:B;input;231;442
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465289066;click;questionario.html#;Q:14:H:3-17:E;input;240;549
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465333392;click;questionario.html#;Q:15:H:3-17:B;input;233;453
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465453113;click;questionario.html#;Q:16:H:3-17:A;input;227;556
201801:201802;3934.2D;1;2;1;1;2017139340250;1528465664714;click;questionario.html#;Q:17:H:4-83:C;input;230;244
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466039640;click;questionario.html#;Q:18:H:4-83:D;input;237;429
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466357427;click;questionario.html#;Q:19:H:4-83:C;input;226;385
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466518861;click;questionario.html#;Q:20:H:4-83:B;input;225;419
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466646980;click;questionario.html#;Q:21:H:5-82:B;input;235;275
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466673975;click;questionario.html#;Q:22:H:5-74:E;input;227;502
201801:201802;3934.2D;1;2;1;1;2017139340250;1528466795470;click;questionario.html#;Q:23:H:5-89:A;input;227;236
